timestamp,camera_id,species,count,threat_type,alert_status
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:25,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:26,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:27,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:28,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
2025-02-18 19:19:29,cam1,elephant,1,none,no
